,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
13218,monte,STGCN,0.0,,4,2.0,,50.0,0.9705753922462464,139.82833218574524,LRGCN
13219,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9618626236915588,440.0366849899292,LRGCN
13220,monte,STGCN,0.0,,4,2.0,,50.0,1.004306077957153,196.99777460098267,LRGCN
13221,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.982653796672821,325.9587161540985,LRGCN
13222,monte,STGCN,0.0,,4,2.0,,50.0,1.0220251083374023,252.0583114624024,LRGCN
13223,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9618998765945436,330.3488590717316,LRGCN
13224,monte,STGCN,0.0,,4,2.0,,50.0,0.9788064360618592,201.9031291007996,LRGCN
13225,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.960848867893219,421.5991055965424,LRGCN
13226,monte,STGCN,0.0,,4,2.0,,50.0,0.9755540490150452,165.81821584701538,LRGCN
13227,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9901881814002992,389.4994468688965,LRGCN
13228,monte,STGCN,0.0,,4,2.0,,50.0,0.9700019359588624,225.5159890651703,LRGCN
13229,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.963518500328064,328.24541211128235,LRGCN
13230,monte,STGCN,0.0,,4,2.0,,50.0,0.953339695930481,234.91059923172,LRGCN
13231,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.0126668214797974,378.14311599731445,LRGCN
13232,monte,STGCN,0.0,,4,2.0,,50.0,0.9714163541793824,188.20940804481504,LRGCN
13233,monte,IT-STGCN,0.0,,4,2.0,,50.0,1.042470932006836,417.6537766456604,LRGCN
13234,monte,STGCN,0.0,,4,2.0,,50.0,0.986092746257782,165.7464895248413,LRGCN
13235,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9609640836715698,358.2021896839142,LRGCN
13236,monte,STGCN,0.0,,4,2.0,,50.0,1.0147619247436523,217.0678412914276,LRGCN
13237,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9525722861289978,308.39163875579834,LRGCN
13238,monte,STGCN,0.0,,4,2.0,,50.0,0.9681496620178224,240.1738388538361,LRGCN
13239,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9671687483787536,299.78272104263306,LRGCN
13240,monte,STGCN,0.0,,4,2.0,,50.0,0.957452118396759,213.4580743312836,LRGCN
13241,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9506205916404724,377.1819541454315,LRGCN
13242,monte,STGCN,0.0,,4,2.0,,50.0,0.9972280263900756,148.49499607086182,LRGCN
13243,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9774516820907592,421.7878506183624,LRGCN
13244,monte,STGCN,0.0,,4,2.0,,50.0,0.9840031266212464,159.09483337402344,LRGCN
13245,monte,IT-STGCN,0.0,,4,2.0,,50.0,0.9506275653839112,358.03444266319275,LRGCN
