,Unnamed: 0,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time
613,613,five_nodes,STGCN,0.0,,2,4,,100,1.1537474393844604,73.28579568862915
614,614,five_nodes,STGCN,0.0,,2,8,,100,1.198760151863098,75.8804087638855
615,615,five_nodes,STGCN,0.0,,2,8,,100,1.175506830215454,74.46730470657349
616,616,five_nodes,STGCN,0.0,,2,12,,100,1.1787627935409546,77.45544767379761
617,617,five_nodes,STGCN,0.0,,2,12,,100,1.2059431076049805,75.30987191200256
618,618,five_nodes,STGCN,0.0,,4,4,,100,1.1008225679397583,71.39626812934875
619,619,five_nodes,STGCN,0.0,,4,4,,100,1.1597713232040403,71.75043892860413
620,620,five_nodes,STGCN,0.0,,4,8,,100,1.173938512802124,73.82659387588501
621,621,five_nodes,STGCN,0.0,,4,8,,100,1.1954787969589231,73.36127042770386
622,622,five_nodes,STGCN,0.0,,4,12,,100,1.2010785341262815,74.66015100479126
623,623,five_nodes,STGCN,0.0,,4,12,,100,1.1828535795211792,74.73135375976562
624,624,five_nodes,STGCN,0.0,,6,4,,100,1.140820026397705,71.75144577026367
625,625,five_nodes,STGCN,0.0,,6,4,,100,1.12950336933136,71.4634599685669
626,626,five_nodes,STGCN,0.0,,6,8,,100,1.284918189048767,72.65701866149902
627,627,five_nodes,STGCN,0.0,,6,8,,100,1.1646146774291992,73.05438494682312
628,628,five_nodes,STGCN,0.0,,6,12,,100,1.2272801399230957,73.67010259628296
629,629,five_nodes,STGCN,0.0,,6,12,,100,1.2655415534973145,73.5822172164917
630,630,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1357502937316897,76.46849131584167
631,631,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1480975151062012,75.97973418235779
632,632,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1471457481384275,77.91564989089966
633,633,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1978508234024048,77.75931715965271
634,634,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1257890462875366,78.65342235565186
635,635,five_nodes,IT-STGCN,0.0,,2,12,,100,1.2150218486785889,78.37523412704468
636,636,five_nodes,IT-STGCN,0.0,,4,4,,100,1.133620262145996,74.76321792602539
637,637,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1199774742126465,74.84257197380066
638,638,five_nodes,IT-STGCN,0.0,,4,8,,100,1.176363468170166,77.02204060554504
639,639,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1717076301574707,76.9598777294159
640,640,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2075395584106443,77.79797077178955
641,641,five_nodes,IT-STGCN,0.0,,4,12,,100,1.137782335281372,77.89916610717773
642,642,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1412205696105957,75.1328501701355
643,643,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1174890995025637,75.80912232398987
644,644,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2062344551086426,77.47596049308777
645,645,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2336231470108032,77.04100561141968
646,646,five_nodes,IT-STGCN,0.0,,6,12,,100,1.1712921857833862,77.27649402618408
647,647,five_nodes,IT-STGCN,0.0,,6,12,,100,1.226292371749878,77.65443348884583
648,648,five_nodes,STGCN,0.0,,2,4,,100,1.1508785486221311,72.84719491004944
649,649,five_nodes,STGCN,0.0,,2,4,,100,1.1550462245941162,72.40068817138672
650,650,five_nodes,STGCN,0.0,,2,8,,100,1.12724506855011,74.45218133926392
651,651,five_nodes,STGCN,0.0,,2,8,,100,1.1633543968200684,74.04631352424622
652,652,five_nodes,STGCN,0.0,,2,12,,100,1.1223942041397097,74.96673274040222
653,653,five_nodes,STGCN,0.0,,2,12,,100,1.1221750974655151,74.4304940700531
654,654,five_nodes,STGCN,0.0,,4,4,,100,1.1976382732391355,70.93116044998169
655,655,five_nodes,STGCN,0.0,,4,4,,100,1.1367413997650146,70.72995471954346
656,656,five_nodes,STGCN,0.0,,4,8,,100,1.1514561176300049,72.56335520744324
657,657,five_nodes,STGCN,0.0,,4,8,,100,1.1241387128829956,74.94887137413025
658,658,five_nodes,STGCN,0.0,,4,12,,100,1.207595705986023,77.16627502441406
659,659,five_nodes,STGCN,0.0,,4,12,,100,1.1412907838821411,78.2265841960907
660,660,five_nodes,STGCN,0.0,,6,4,,100,1.1487228870391846,74.02600193023682
661,661,five_nodes,STGCN,0.0,,6,4,,100,1.1396163702011108,74.56729745864868
662,662,five_nodes,STGCN,0.0,,6,8,,100,1.2102512121200562,75.67713928222656
663,663,five_nodes,STGCN,0.0,,6,8,,100,1.2013773918151855,74.91739130020142
664,664,five_nodes,STGCN,0.0,,6,12,,100,1.2926130294799805,75.35088872909546
665,665,five_nodes,STGCN,0.0,,6,12,,100,1.2782258987426758,73.15137147903442
666,666,five_nodes,IT-STGCN,0.0,,2,4,,100,1.184457540512085,75.98810911178589
667,667,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1413882970809937,75.52098655700684
668,668,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1277393102645874,77.86768412590027
669,669,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1664223670959473,78.01409435272217
670,670,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1662510633468628,78.97588896751404
671,671,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1799241304397583,79.07038259506226
672,672,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1822890043258667,74.76151490211487
673,673,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1545989513397217,74.85673213005066
674,674,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1884020566940308,76.23418951034546
675,675,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1555049419403076,78.3992931842804
676,676,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1966153383255005,80.38090300559998
677,677,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1970481872558594,78.88981199264526
678,678,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1557118892669678,75.46625971794128
679,679,five_nodes,IT-STGCN,0.0,,6,4,,100,1.2464781999588013,76.72911667823792
680,680,five_nodes,IT-STGCN,0.0,,6,8,,100,1.148492455482483,78.35986590385437
681,681,five_nodes,IT-STGCN,0.0,,6,8,,100,1.1948686838150024,79.53727054595947
682,682,five_nodes,IT-STGCN,0.0,,6,12,,100,1.296205997467041,78.75735139846802
683,683,five_nodes,IT-STGCN,0.0,,6,12,,100,1.226085543632507,78.31252670288086
684,684,five_nodes,STGCN,0.0,,2,4,,100,1.1323809623718262,72.71252799034119
685,685,five_nodes,STGCN,0.0,,2,4,,100,1.17531418800354,73.1203773021698
686,686,five_nodes,STGCN,0.0,,2,8,,100,1.122429609298706,75.06542134284973
687,687,five_nodes,STGCN,0.0,,2,8,,100,1.1137502193450928,74.43740844726562
688,688,five_nodes,STGCN,0.0,,2,12,,100,1.1971561908721924,75.35824823379517
689,689,five_nodes,STGCN,0.0,,2,12,,100,1.1421951055526731,75.33305144309998
690,690,five_nodes,STGCN,0.0,,4,4,,100,1.2048395872116089,81.29725289344788
691,691,five_nodes,STGCN,0.0,,4,4,,100,1.0838024616241455,93.31501317024232
692,692,five_nodes,STGCN,0.0,,4,8,,100,1.1577237844467163,94.27847290039062
693,693,five_nodes,STGCN,0.0,,4,8,,100,1.1817262172698977,93.0622341632843
694,694,five_nodes,STGCN,0.0,,4,12,,100,1.1978518962860107,85.27483630180359
695,695,five_nodes,STGCN,0.0,,4,12,,100,1.1881566047668457,73.82173705101013
696,696,five_nodes,STGCN,0.0,,6,4,,100,1.242344856262207,71.0158097743988
697,697,five_nodes,STGCN,0.0,,6,4,,100,1.0786962509155271,71.04725480079651
698,698,five_nodes,STGCN,0.0,,6,8,,100,1.2065364122390747,72.43503785133362
699,699,five_nodes,STGCN,0.0,,6,8,,100,1.2349860668182373,72.71976780891418
700,700,five_nodes,STGCN,0.0,,6,12,,100,1.2107882499694824,73.96097993850708
701,701,five_nodes,STGCN,0.0,,6,12,,100,1.3631277084350586,73.70026230812073
702,702,five_nodes,IT-STGCN,0.0,,2,4,,100,1.11574125289917,77.81988954544067
703,703,five_nodes,IT-STGCN,0.0,,2,4,,100,1.178497552871704,77.11111116409302
704,704,five_nodes,IT-STGCN,0.0,,2,8,,100,1.139258623123169,78.20841097831726
705,705,five_nodes,IT-STGCN,0.0,,2,8,,100,1.203340768814087,78.25339961051941
706,706,five_nodes,IT-STGCN,0.0,,2,12,,100,1.140985369682312,80.38065934181213
707,707,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1306307315826416,82.84882545471191
708,708,five_nodes,IT-STGCN,0.0,,4,4,,100,1.138486385345459,79.29704880714417
709,709,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1585290431976318,75.49338006973267
710,710,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1932401657104492,78.6146183013916
711,711,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1858696937561035,81.74191355705261
712,712,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2497227191925049,83.91272187232971
713,713,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2096188068389893,79.14147090911865
714,714,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1923494338989258,77.09283638000488
715,715,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1837414503097534,77.30034112930298
716,716,five_nodes,IT-STGCN,0.0,,6,8,,100,1.103907346725464,78.43880820274353
717,717,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2003792524337769,78.25933146476746
718,718,five_nodes,IT-STGCN,0.0,,6,12,,100,1.3460503816604614,79.23932552337646
719,719,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2674092054367063,78.90908551216125
720,720,five_nodes,STGCN,0.0,,2,4,,100,1.121859073638916,73.46974396705627
721,721,five_nodes,STGCN,0.0,,2,4,,100,1.127556085586548,76.66869902610779
722,722,five_nodes,STGCN,0.0,,2,8,,100,1.1942976713180542,77.89538240432739
723,723,five_nodes,STGCN,0.0,,2,8,,100,1.127394199371338,78.26414752006531
724,724,five_nodes,STGCN,0.0,,2,12,,100,1.164953589439392,79.1761224269867
725,725,five_nodes,STGCN,0.0,,2,12,,100,1.1447731256484983,78.94294095039368
726,726,five_nodes,STGCN,0.0,,4,4,,100,1.1818363666534424,75.09300994873047
727,727,five_nodes,STGCN,0.0,,4,4,,100,1.152113914489746,76.96550250053406
728,728,five_nodes,STGCN,0.0,,4,8,,100,1.1561259031295776,76.56140613555908
729,729,five_nodes,STGCN,0.0,,4,8,,100,1.1335256099700928,76.54850172996521
730,730,five_nodes,STGCN,0.0,,4,12,,100,1.1714580059051514,77.72127056121826
731,731,five_nodes,STGCN,0.0,,4,12,,100,1.208823800086975,74.80052018165588
732,732,five_nodes,STGCN,0.0,,6,4,,100,1.1102710962295532,71.79944396018982
733,733,five_nodes,STGCN,0.0,,6,4,,100,1.1913905143737793,71.11703109741211
734,734,five_nodes,STGCN,0.0,,6,8,,100,1.2170891761779783,72.05978751182556
735,735,five_nodes,STGCN,0.0,,6,8,,100,1.0864598751068115,72.7960729598999
736,736,five_nodes,STGCN,0.0,,6,12,,100,1.2958872318267822,77.07145762443542
737,737,five_nodes,STGCN,0.0,,6,12,,100,1.303917407989502,76.4244532585144
738,738,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1292189359664917,76.62969446182251
739,739,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1203677654266355,77.1329128742218
740,740,five_nodes,IT-STGCN,0.0,,2,8,,100,1.160642385482788,81.21892213821411
741,741,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1795411109924316,81.77186322212219
742,742,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1511712074279783,79.89191198348999
743,743,five_nodes,IT-STGCN,0.0,,2,12,,100,1.199640154838562,79.94332265853882
744,744,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1158803701400757,77.71361470222473
745,745,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1357829570770264,78.92688798904419
746,746,five_nodes,IT-STGCN,0.0,,4,8,,100,1.147411227226257,77.98432493209839
747,747,five_nodes,IT-STGCN,0.0,,4,8,,100,1.2455940246582031,77.23980855941772
748,748,five_nodes,IT-STGCN,0.0,,4,12,,100,1.215198993682861,78.3768105506897
749,749,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2019516229629517,78.74018430709839
750,750,five_nodes,IT-STGCN,0.0,,6,4,,100,1.2040307521820068,75.57509803771973
751,751,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1043249368667605,75.57235717773438
752,752,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2033945322036743,77.1069221496582
753,753,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2509499788284302,77.16734075546265
754,754,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2585008144378662,78.08302927017212
755,755,five_nodes,IT-STGCN,0.0,,6,12,,100,1.1863796710968018,78.20551943778992
756,756,five_nodes,STGCN,0.0,,2,4,,100,1.125065803527832,72.5667359828949
757,757,five_nodes,STGCN,0.0,,2,4,,100,1.171117067337036,72.81236672401428
758,758,five_nodes,STGCN,0.0,,2,8,,100,1.1508820056915283,74.5933141708374
759,759,five_nodes,STGCN,0.0,,2,8,,100,1.1406017541885376,74.4561460018158
760,760,five_nodes,STGCN,0.0,,2,12,,100,1.1301355361938477,83.05672550201416
761,761,five_nodes,STGCN,0.0,,2,12,,100,1.169097900390625,77.26732921600342
762,762,five_nodes,STGCN,0.0,,4,4,,100,1.128515124320984,73.25330972671509
763,763,five_nodes,STGCN,0.0,,4,4,,100,1.1825224161148071,73.61861300468445
764,764,five_nodes,STGCN,0.0,,4,8,,100,1.094727873802185,76.0249445438385
765,765,five_nodes,STGCN,0.0,,4,8,,100,1.1483368873596191,75.94708776473999
766,766,five_nodes,STGCN,0.0,,4,12,,100,1.1254757642745972,74.23842573165894
767,767,five_nodes,STGCN,0.0,,4,12,,100,1.1423133611679075,74.3891589641571
768,768,five_nodes,STGCN,0.0,,6,4,,100,1.1404467821121216,74.9227180480957
769,769,five_nodes,STGCN,0.0,,6,4,,100,1.1312627792358398,71.17759203910828
770,770,five_nodes,STGCN,0.0,,6,8,,100,1.2957109212875366,73.46761202812195
771,771,five_nodes,STGCN,0.0,,6,8,,100,1.2535496950149536,74.74669647216797
772,772,five_nodes,STGCN,0.0,,6,12,,100,1.2550703287124634,93.3909788131714
773,773,five_nodes,STGCN,0.0,,6,12,,100,1.2840667963027954,95.71233558654784
774,774,five_nodes,IT-STGCN,0.0,,2,4,,100,1.151494383811951,81.98890280723572
775,775,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1312164068222046,76.50124001502991
776,776,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1446772813796997,78.16150689125061
777,777,five_nodes,IT-STGCN,0.0,,2,8,,100,1.177690505981445,78.48247718811035
778,778,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1720292568206787,81.31220030784607
779,779,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1338584423065186,79.94065880775452
780,780,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1347684860229492,75.0415575504303
781,781,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1144754886627195,75.13771295547485
782,782,five_nodes,IT-STGCN,0.0,,4,8,,100,1.156278133392334,77.15623188018799
783,783,five_nodes,IT-STGCN,0.0,,4,8,,100,1.189259648323059,77.78477692604065
784,784,five_nodes,IT-STGCN,0.0,,4,12,,100,1.2019904851913452,78.60063290596008
785,785,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1676901578903198,78.78224062919617
786,786,five_nodes,IT-STGCN,0.0,,6,4,,100,1.165552020072937,75.11147212982178
787,787,five_nodes,IT-STGCN,0.0,,6,4,,100,1.158152461051941,75.8698616027832
788,788,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2028164863586426,77.74426198005676
789,789,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2086650133132937,77.90055727958679
790,790,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2506709098815918,78.45498275756836
791,791,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2590848207473757,78.54944491386414
792,792,five_nodes,STGCN,0.0,,2,4,,100,1.152603268623352,73.00889682769775
793,793,five_nodes,STGCN,0.0,,2,4,,100,1.1329582929611206,72.55920839309692
794,794,five_nodes,STGCN,0.0,,2,8,,100,1.1097339391708374,74.41259264945984
795,795,five_nodes,STGCN,0.0,,2,8,,100,1.1523758172988892,74.68877410888672
796,796,five_nodes,STGCN,0.0,,2,12,,100,1.1340540647506714,75.45285654067993
797,797,five_nodes,STGCN,0.0,,2,12,,100,1.1919547319412231,75.71820497512817
798,798,five_nodes,STGCN,0.0,,4,4,,100,1.1215503215789795,71.91206455230713
799,799,five_nodes,STGCN,0.0,,4,4,,100,1.09450364112854,71.8060348033905
800,800,five_nodes,STGCN,0.0,,4,8,,100,1.1845091581344604,73.33073377609253
801,801,five_nodes,STGCN,0.0,,4,8,,100,1.0998154878616333,73.52548289299011
802,802,five_nodes,STGCN,0.0,,4,12,,100,1.1604348421096802,75.01049876213074
803,803,five_nodes,STGCN,0.0,,4,12,,100,1.1698368787765503,74.77709293365479
804,804,five_nodes,STGCN,0.0,,6,4,,100,1.114658236503601,71.58850908279419
805,805,five_nodes,STGCN,0.0,,6,4,,100,1.1699249744415283,71.23956990242004
806,806,five_nodes,STGCN,0.0,,6,8,,100,1.2457804679870603,73.12153244018555
807,807,five_nodes,STGCN,0.0,,6,8,,100,1.17442786693573,72.77022528648376
808,808,five_nodes,STGCN,0.0,,6,12,,100,1.267136573791504,74.09959840774536
809,809,five_nodes,STGCN,0.0,,6,12,,100,1.2061784267425537,74.32584595680237
810,810,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1327412128448486,76.8409366607666
811,811,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1908811330795288,76.86751437187195
812,812,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1395093202590942,79.7678713798523
813,813,five_nodes,IT-STGCN,0.0,,2,8,,100,1.124714732170105,80.81320214271545
814,814,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1062275171279907,82.8471007347107
815,815,five_nodes,IT-STGCN,0.0,,2,12,,100,1.121984839439392,86.88557767868042
816,816,five_nodes,IT-STGCN,0.0,,4,4,,100,1.118057370185852,77.15402221679688
817,817,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1513752937316897,77.99986219406128
818,818,five_nodes,IT-STGCN,0.0,,4,8,,100,1.147180438041687,77.9874222278595
819,819,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1771035194396973,78.09277868270874
820,820,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1998357772827148,79.55963134765625
821,821,five_nodes,IT-STGCN,0.0,,4,12,,100,1.236617088317871,78.37327837944031
822,822,five_nodes,IT-STGCN,0.0,,6,4,,100,1.2225465774536133,74.88331532478333
823,823,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1880580186843872,75.10316634178162
824,824,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2239129543304443,76.47939610481262
825,825,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2542208433151243,76.42877006530762
826,826,five_nodes,IT-STGCN,0.0,,6,12,,100,1.3151226043701172,78.11174249649048
827,827,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2744423151016235,78.45362401008606
828,828,five_nodes,STGCN,0.0,,2,4,,100,1.142425537109375,72.64530181884766
829,829,five_nodes,STGCN,0.0,,2,4,,100,1.1227710247039795,72.70048785209656
830,830,five_nodes,STGCN,0.0,,2,8,,100,1.1741225719451904,74.5607602596283
831,831,five_nodes,STGCN,0.0,,2,8,,100,1.1590642929077148,73.98530077934265
832,832,five_nodes,STGCN,0.0,,2,12,,100,1.1099457740783691,74.9053692817688
833,833,five_nodes,STGCN,0.0,,2,12,,100,1.183749794960022,74.8083074092865
834,834,five_nodes,STGCN,0.0,,4,4,,100,1.1514095067977903,71.33844423294067
835,835,five_nodes,STGCN,0.0,,4,4,,100,1.1281226873397827,71.36510038375854
836,836,five_nodes,STGCN,0.0,,4,8,,100,1.2373977899551392,73.5516881942749
837,837,five_nodes,STGCN,0.0,,4,8,,100,1.1781284809112549,73.54148960113525
838,838,five_nodes,STGCN,0.0,,4,12,,100,1.1320327520370483,74.25679922103882
839,839,five_nodes,STGCN,0.0,,4,12,,100,1.2335911989212036,73.81861615180969
840,840,five_nodes,STGCN,0.0,,6,4,,100,1.1545275449752808,71.42262768745422
841,841,five_nodes,STGCN,0.0,,6,4,,100,1.1688989400863647,73.8594172000885
842,842,five_nodes,STGCN,0.0,,6,8,,100,1.111230969429016,72.93118262290955
843,843,five_nodes,STGCN,0.0,,6,8,,100,1.1642292737960815,72.00677371025085
844,844,five_nodes,STGCN,0.0,,6,12,,100,1.2749179601669312,73.63692021369934
845,845,five_nodes,STGCN,0.0,,6,12,,100,1.237260341644287,73.78285336494446
846,846,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1321682929992676,76.05542588233948
847,847,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1406549215316772,76.16693234443665
848,848,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1350082159042358,77.95209908485413
849,849,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1467057466506958,79.46909761428833
850,850,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1786457300186155,81.85451602935791
851,851,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1689648628234863,83.03204727172852
852,852,five_nodes,IT-STGCN,0.0,,4,4,,100,1.167944073677063,80.30625486373901
853,853,five_nodes,IT-STGCN,0.0,,4,4,,100,1.1546686887741089,77.79268956184387
854,854,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1715999841690063,80.96147751808167
855,855,five_nodes,IT-STGCN,0.0,,4,8,,100,1.236572265625,80.30540609359741
856,856,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1841837167739868,81.541996717453
857,857,five_nodes,IT-STGCN,0.0,,4,12,,100,1.204051494598389,79.83647680282593
858,858,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1690093278884888,77.42911338806152
859,859,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1761431694030762,76.29824638366699
860,860,five_nodes,IT-STGCN,0.0,,6,8,,100,1.110411286354065,77.24114346504211
861,861,five_nodes,IT-STGCN,0.0,,6,8,,100,1.100008249282837,77.000727891922
862,862,five_nodes,IT-STGCN,0.0,,6,12,,100,1.134547472000122,78.02025270462036
863,863,five_nodes,IT-STGCN,0.0,,6,12,,100,1.2173337936401367,78.05198264122009
864,864,five_nodes,STGCN,0.0,,2,4,,100,1.1358025074005127,72.54628157615662
865,865,five_nodes,STGCN,0.0,,2,4,,100,1.1337885856628418,72.41570711135864
866,866,five_nodes,STGCN,0.0,,2,8,,100,1.1691255569458008,74.0049786567688
867,867,five_nodes,STGCN,0.0,,2,8,,100,1.1183669567108154,74.03669905662537
868,868,five_nodes,STGCN,0.0,,2,12,,100,1.120819091796875,75.19613480567932
869,869,five_nodes,STGCN,0.0,,2,12,,100,1.136397361755371,75.21050333976746
870,870,five_nodes,STGCN,0.0,,4,4,,100,1.1104453802108765,71.18601489067078
871,871,five_nodes,STGCN,0.0,,4,4,,100,1.1148532629013062,71.04180240631104
872,872,five_nodes,STGCN,0.0,,4,8,,100,1.219380259513855,72.3267331123352
873,873,five_nodes,STGCN,0.0,,4,8,,100,1.2218899726867676,72.45265865325928
874,874,five_nodes,STGCN,0.0,,4,12,,100,1.1627681255340576,74.56918621063232
875,875,five_nodes,STGCN,0.0,,4,12,,100,1.1662592887878418,77.11340618133545
876,876,five_nodes,STGCN,0.0,,6,4,,100,1.1822197437286377,70.5594003200531
877,877,five_nodes,STGCN,0.0,,6,4,,100,1.1161398887634275,70.443195104599
878,878,five_nodes,STGCN,0.0,,6,8,,100,1.1961634159088137,72.26121258735657
879,879,five_nodes,STGCN,0.0,,6,8,,100,1.2100430727005005,72.28443884849548
880,880,five_nodes,STGCN,0.0,,6,12,,100,1.1643420457839966,73.24048948287964
881,881,five_nodes,STGCN,0.0,,6,12,,100,1.308682203292847,73.27928876876831
882,882,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1586400270462036,75.91844582557678
883,883,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1757009029388428,75.68808174133301
884,884,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1710927486419678,77.60463809967041
885,885,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1340733766555786,77.85021090507507
886,886,five_nodes,IT-STGCN,0.0,,2,12,,100,1.1587086915969849,78.73331952095032
887,887,five_nodes,IT-STGCN,0.0,,2,12,,100,1.0799483060836792,78.77503752708435
888,888,five_nodes,IT-STGCN,0.0,,4,4,,100,1.188299298286438,75.07203507423401
889,889,five_nodes,IT-STGCN,0.0,,4,4,,100,1.124156475067139,75.31226086616516
890,890,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1583285331726074,77.33694505691528
891,891,five_nodes,IT-STGCN,0.0,,4,8,,100,1.1588162183761597,77.26819443702698
892,892,five_nodes,IT-STGCN,0.0,,4,12,,100,1.1247704029083252,78.46112442016602
893,893,five_nodes,IT-STGCN,0.0,,4,12,,100,1.197953224182129,77.90683698654175
894,894,five_nodes,IT-STGCN,0.0,,6,4,,100,1.209593653678894,74.93749809265137
895,895,five_nodes,IT-STGCN,0.0,,6,4,,100,1.1204777956008911,74.95853161811829
896,896,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2310296297073364,77.03391408920288
897,897,five_nodes,IT-STGCN,0.0,,6,8,,100,1.2179436683654783,76.89072561264038
898,898,five_nodes,IT-STGCN,0.0,,6,12,,100,1.265604019165039,78.38697457313538
899,899,five_nodes,IT-STGCN,0.0,,6,12,,100,1.186906337738037,78.63033676147461
900,900,five_nodes,STGCN,0.0,,2,4,,100,1.1335331201553345,72.55200004577637
901,901,five_nodes,STGCN,0.0,,2,4,,100,1.1535181999206543,72.61075949668884
902,902,five_nodes,STGCN,0.0,,2,8,,100,1.1771976947784424,74.28198981285095
903,903,five_nodes,STGCN,0.0,,2,8,,100,1.228591799736023,74.1264808177948
904,904,five_nodes,STGCN,0.0,,2,12,,100,1.173935055732727,75.64295935630798
905,905,five_nodes,STGCN,0.0,,2,12,,100,1.1721742153167725,75.4472599029541
906,906,five_nodes,STGCN,0.0,,4,4,,100,1.1217482089996338,71.23991298675537
907,907,five_nodes,STGCN,0.0,,4,4,,100,1.1327131986618042,71.17999649047852
908,908,five_nodes,STGCN,0.0,,4,8,,100,1.1114416122436523,72.79562211036682
909,909,five_nodes,STGCN,0.0,,4,8,,100,1.1677707433700562,73.00039720535278
910,910,five_nodes,STGCN,0.0,,4,12,,100,1.225019097328186,74.25130605697632
911,911,five_nodes,STGCN,0.0,,4,12,,100,1.1972968578338623,73.84347176551819
912,912,five_nodes,STGCN,0.0,,6,4,,100,1.1248012781143188,73.29970479011536
913,913,five_nodes,STGCN,0.0,,6,4,,100,1.1591275930404663,71.3771300315857
914,914,five_nodes,STGCN,0.0,,6,8,,100,1.228793978691101,72.2365231513977
915,915,five_nodes,STGCN,0.0,,6,8,,100,1.2664703130722046,72.3778166770935
916,916,five_nodes,STGCN,0.0,,6,12,,100,1.2276512384414673,73.96554446220398
917,917,five_nodes,STGCN,0.0,,6,12,,100,1.247663497924805,73.70167589187622
918,918,five_nodes,IT-STGCN,0.0,,2,4,,100,1.119422435760498,76.56921076774597
919,919,five_nodes,IT-STGCN,0.0,,2,4,,100,1.1519626379013062,76.52887678146362
920,920,five_nodes,IT-STGCN,0.0,,2,8,,100,1.1198688745498655,78.21407723426819
