dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.188435435295105,2.41192626953125
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3100214004516602,4.05275297164917
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.261758804321289,4.996661186218262
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.1511832475662231,2.477240800857544
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3996825218200684,5.77698540687561
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5330102443695068,3.449399471282959
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4621965885162354,4.338104009628296
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2709399461746216,6.001935720443726
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2231253385543823,2.9668493270874023
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2248533964157104,1.1301853656768799
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5695596933364868,2.6635801792144775
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.485503077507019,3.581892967224121
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.3058923482894897,1.9862055778503418
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5425409078598022,6.544704914093018
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4610856771469116,4.126722574234009
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3060369491577148,5.710175275802612
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.1821976900100708,7.221111059188843
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2695506811141968,3.557544231414795
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3295464515686035,1.9400932788848877
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.261500597000122,3.259307622909546
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.301647424697876,5.516064643859863
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2510595321655273,3.2359519004821777
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.6442853212356567,6.7106852531433105
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.6188757419586182,4.7912821769714355
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.465624451637268,5.213345050811768
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3407453298568726,4.353621482849121
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2570521831512451,2.5556278228759766
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.0718576908111572,1.803023338317871
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.4789822101593018,4.033078193664551
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.6325170993804932,5.638129949569702
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.1939846277236938,1.8444664478302002
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3498868942260742,7.7524473667144775
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.261918544769287,5.926989793777466
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2991399765014648,5.006819486618042
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.1930028200149536,6.908208847045898
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2570019960403442,3.4863429069519043
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.6520023345947266,2.235380172729492
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.4471276998519897,3.447185516357422
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.3061329126358032,7.028294801712036
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2430603504180908,4.165722846984863
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.325772762298584,6.099617958068848
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5210466384887695,4.169114589691162
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4984451532363892,6.165072202682495
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2897284030914307,4.735144138336182
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2823213338851929,3.1671509742736816
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3861242532730103,1.4282162189483643
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5965431928634644,3.135866165161133
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.5331182479858398,5.416691303253174
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2622772455215454,3.0625972747802734
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.2500629425048828,12.741527318954468
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4021952152252197,5.970667123794556
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2766612768173218,7.7640180587768555
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2289074659347534,18.764057874679565
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2166050672531128,7.095112562179565
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2277376651763916,3.3854799270629883
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3800979852676392,5.689558982849121
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2527207136154175,7.4336113929748535
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2812752723693848,4.468173503875732
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3098328113555908,10.365033388137817
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.487966537475586,6.467803001403809
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.5580402612686157,6.973466396331787
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3112969398498535,13.29576563835144
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2478193044662476,3.8595337867736816
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3061870336532593,1.7945199012756348
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5887526273727417,4.938883304595947
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.5305266380310059,6.4549407958984375
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.1021798849105835,3.201136827468872
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3647432327270508,10.841796398162842
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.553017497062683,6.9522864818573
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2378586530685425,9.868491172790527
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3084758520126343,11.452454090118408
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.1889759302139282,5.466819763183594
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.319405198097229,3.136620044708252
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3615024089813232,4.534091234207153
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.3037294149398804,7.136664152145386
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2782654762268066,4.2426769733428955
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.9996495246887207,9.195838212966919
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3898719549179077,5.588259935379028
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.570168137550354,7.052156209945679
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3316231966018677,12.113211631774902
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.1674822568893433,3.796481132507324
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.1980594396591187,1.7466154098510742
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5728614330291748,3.6342124938964844
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.3741910457611084,5.271424770355225
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.1161967515945435,2.7556564807891846
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3494940996170044,10.323641538619995
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4236935377120972,6.813934326171875
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3279587030410767,7.9643378257751465
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2971339225769043,9.16906476020813
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3084033727645874,3.1850595474243164
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2779242992401123,1.8383448123931885
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.1963484287261963,3.5022547245025635
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.4017235040664673,6.434739351272583
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.254347324371338,2.733672618865967
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5557564496994019,5.864060878753662
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.590164303779602,3.495731830596924
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.641144037246704,5.441155195236206
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2885335683822632,5.951109409332275
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3435368537902832,2.640615940093994
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.4792588949203491,1.4886457920074463
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.594549298286438,3.207258939743042
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.502402663230896,4.0747785568237305
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2005162239074707,1.90669584274292
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3245954513549805,6.521706581115723
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4105045795440674,4.408175230026245
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3824630975723267,4.9716315269470215
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3030848503112793,6.951416015625
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2437281608581543,4.106604814529419
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.138922929763794,2.064905881881714
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2490004301071167,3.36751389503479
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2567532062530518,5.203552007675171
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.0604313611984253,3.213297128677368
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5358614921569824,6.618630409240723
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.7794108390808105,3.504862070083618
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.5086623430252075,4.328739166259766
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3078657388687134,5.6364617347717285
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.273488163948059,2.5889170169830322
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.1347246170043945,1.451202630996704
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5673390626907349,2.8422582149505615
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.4937657117843628,4.888599634170532
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.5400136709213257,1.8844447135925293
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.2021448612213135,7.156560182571411
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3886545896530151,5.38330602645874
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2804325819015503,5.696457862854004
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2864176034927368,7.263839244842529
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.5354427099227905,3.479569435119629
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3726330995559692,2.3073441982269287
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3418723344802856,3.5567963123321533
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2657630443572998,4.473818302154541
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.0470789670944214,2.534780263900757
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.460792899131775,6.730829954147339
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5248342752456665,3.4103071689605713
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4552054405212402,4.302245855331421
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.1928424835205078,6.3007848262786865
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3035774230957031,2.689211845397949
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2906439304351807,1.128580093383789
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.445309042930603,2.5679197311401367
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.479303002357483,4.615172386169434
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.366485595703125,2.6469175815582275
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.4788776636123657,8.043868064880371
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5284788608551025,5.9079062938690186
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3100625276565552,5.735962152481079
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.447782278060913,6.332306146621704
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3310295343399048,3.2817153930664062
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2518112659454346,1.8447651863098145
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.3144999742507935,3.2946550846099854
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2497996091842651,4.168020248413086
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2352700233459473,3.0626330375671387
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.7463465929031372,7.096148252487183
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3823684453964233,3.9577958583831787
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.5122003555297852,4.4961161613464355
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3465979099273682,35.75799036026001
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3119429349899292,4.031678676605225
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.454276442527771,1.8603439331054688
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.4981478452682495,5.099301815032959
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.5386743545532227,6.205886363983154
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.0969403982162476,3.3765974044799805
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5752227306365967,10.088388919830322
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.5396629571914673,6.324885845184326
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3451871871948242,8.14668345451355
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2696194648742676,17.62179946899414
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2421444654464722,5.06862473487854
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2496291399002075,2.911276340484619
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2359061241149902,4.826167345046997
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2891626358032227,7.124244451522827
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.4861900806427002,5.02847146987915
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.9948629140853882,8.521573066711426
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.527540683746338,5.1618428230285645
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4566525220870972,6.20608925819397
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.1500698328018188,53.51837205886841
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2394728660583496,4.482961416244507
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3758742809295654,2.1569981575012207
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.524064302444458,4.356144189834595
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.628883719444275,6.282020807266235
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.0806688070297241,3.086649179458618
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3542886972427368,10.369128465652466
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3939263820648193,6.73115086555481
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3879578113555908,7.865865230560303
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2982747554779053,34.68358397483826
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2588969469070435,5.94373893737793
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.353087067604065,3.397646903991699
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2834537029266357,5.3997719287872314
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.2231913805007935,7.3592400550842285
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.4453033208847046,4.490144491195679
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.560477375984192,9.94324779510498
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.6865919828414917,5.800016641616821
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.4893336296081543,6.798790454864502
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.220260739326477,29.050028324127197
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2148375511169434,4.879972696304321
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.167049527168274,1.8741300106048584
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.505979061126709,3.9678680896759033
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.535217046737671,5.8628411293029785
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2582554817199707,3.2905375957489014
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3865327835083008,11.261863231658936
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3903653621673584,7.310338258743286
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2061315774917603,7.561363458633423
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.303160548210144,19.58621883392334
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2233225107192993,4.891673564910889
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.263100504875183,3.0446410179138184
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2850801944732666,4.957812309265137
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.3253928422927856,6.553065776824951
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.6436320543289185,4.294129371643066
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.4828983545303345,9.447768688201904
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3978338241577148,5.373281717300415
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.640455722808838,6.070234298706055
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.4136189222335815,21.43405818939209
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2627134323120117,3.910306930541992
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.7305995225906372,1.9410052299499512
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.4949963092803955,4.018070697784424
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.5084190368652344,5.711452484130859
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.4165953397750854,3.0685184001922607
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.5080952644348145,10.940686702728271
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3605048656463623,6.295305013656616
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.3192917108535767,6.400164842605591
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.2532821893692017,7.1710803508758545
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2570120096206665,4.055349826812744
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.442614197731018,3.038968563079834
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2786248922348022,5.13074254989624
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.1757913827896118,5.324398040771484
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2250627279281616,3.2145144939422607
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.7901861667633057,6.816121339797974
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.406454086303711,4.400562047958374
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.5044947862625122,6.109361410140991
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.3402233123779297,6.922940969467163
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2356675863265991,2.851097822189331
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3544716835021973,1.4701697826385498
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.6186903715133667,3.168201446533203
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.4954497814178467,4.476698160171509
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.5242812633514404,2.533116579055786
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.4649723768234253,9.129884481430054
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.3969377279281616,5.9514031410217285
pedalme,IT-STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.2575334310531616,5.151092052459717
pedalme,IT-STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.1992225646972656,7.489296197891235
pedalme,IT-STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.3870298862457275,3.9980850219726562
pedalme,IT-STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.2595471143722534,2.308828353881836
pedalme,IT-STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.2794253826141357,4.0303614139556885
pedalme,IT-STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.3150297403335571,5.377350568771362
pedalme,IT-STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.0965574979782104,3.2181873321533203
pedalme,STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.423506498336792,7.11110258102417
pedalme,STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.710758924484253,4.395958423614502
pedalme,STGCN,GConvLSTM,0.6,rand,2,12,linear,50,0.01,1.5070867538452148,5.206348896026611
pedalme,STGCN,MPNNLSTM,0.6,rand,2,12,linear,50,0.01,1.278816819190979,6.2697718143463135
pedalme,STGCN,TGCN,0.6,rand,2,12,linear,50,0.01,1.2783921957015991,3.1991796493530273
pedalme,STGCN,EvolveGCNO,0.6,rand,2,12,linear,50,0.01,1.3106344938278198,1.4622597694396973
pedalme,STGCN,GCLSTM,0.6,rand,2,12,linear,50,0.01,1.5452556610107422,3.650998830795288
pedalme,STGCN,LRGCN,0.6,rand,2,12,linear,50,0.01,1.487971544265747,5.4239842891693115
pedalme,STGCN,EvolveGCNH,0.6,rand,2,12,linear,50,0.01,1.2311540842056274,3.413329839706421
pedalme,IT-STGCN,GConvGRU,0.6,rand,2,12,linear,50,0.01,1.3662619590759277,10.291443824768066
pedalme,IT-STGCN,DCRNN,0.6,rand,2,12,linear,50,0.01,1.4829869270324707,6.488969564437866
