dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,mse
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.098296284675598
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.1765260696411133
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.1188918352127075
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.3767894506454468
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.1669886112213137
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.1146267652511597
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.3981003761291504
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,3.15439510345459
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.5133408308029177
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.116098165512085
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.1683964729309082
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.2054523229599
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.1786675453186035
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.1978973150253296
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.379631280899048
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,2.264448404312134
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.123412013053894
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.189536452293396
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.0938389301300049
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.0824071168899536
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.713309407234192
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.1182368993759155
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.09164559841156
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.0858933925628662
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.070043444633484
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.2620083093643188
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.2026923894882202
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.2947198152542114
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.1930315494537354
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.381403565406799
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.272718906402588
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.401589035987854
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.1919684410095217
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.2092832326889038
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.2179299592971802
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.2151564359664917
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.114579200744629
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.280023455619812
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.0932990312576294
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.3502436876296997
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.2352105379104614
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.197665452957153
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.0955724716186523
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,2.6123692989349365
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.262742519378662
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.695310354232788
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.0772663354873655
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.0933690071105957
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.1191339492797852
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.1843560934066772
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.1406227350234983
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.1008037328720093
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.1640499830245972
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.108427882194519
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.1709703207015991
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.3114219903945925
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.3267817497253418
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.207243800163269
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.128256916999817
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.1994746923446655
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.278423309326172
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.2275139093399048
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.1848466396331787
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.3232063055038452
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.2060554027557373
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.1749463081359863
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.3799278736114502
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.1431891918182373
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.188133716583252
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.2139109373092651
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.0729081630706787
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.4299957752227783
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.1037945747375488
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.1532272100448608
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.087986707687378
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.1672266721725464
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.179801344871521
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.5100610256195068
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.1580703258514404
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.1490907669067385
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.7269837856292725
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.1180843114852903
chickenpox,STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.0949537754058838
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.2138327360153198
chickenpox,STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.1163864135742188
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.1119532585144043
chickenpox,STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.158367156982422
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.1477717161178589
chickenpox,STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.1169416904449463
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.5827122926712036
chickenpox,STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.109643578529358
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,1.3886836767196655
chickenpox,STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.343720316886902
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,cubic,50.0,1.1994774341583252
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,16.0,linear,50.0,1.1373242139816284
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,cubic,50.0,1.1171751022338867
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,24.0,linear,50.0,1.1119353771209717
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,cubic,50.0,1.192881464958191
chickenpox,IT-STGCN,GConvGRU,0.8,rand,4,32.0,linear,50.0,1.1064218282699585
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,cubic,50.0,1.442496657371521
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,16.0,linear,50.0,1.138827562332153
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,cubic,50.0,1.106919765472412
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,24.0,linear,50.0,1.3944638967514038
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,cubic,50.0,11.394081115722656
chickenpox,IT-STGCN,GConvGRU,0.9,rand,4,32.0,linear,50.0,1.3447340726852417
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.8,rand,4,,linear,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,cubic,,1.4274942874908447
chickenpox,GNAR,GConvGRU,0.9,rand,4,,linear,,1.4274942874908447
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.1057097911834717
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.589614748954773
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.7503799200057983
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.3594170808792114
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2473424673080444
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2346948385238647
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.4109660387039185
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.393398404121399
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.3468775749206543
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.466329574584961
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.3322508335113523
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.2135428190231323
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.2756571769714355
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.2077043056488037
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.5131405591964722
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.3793343305587769
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2342759370803833
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.3168675899505615
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.4860919713974
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.3403407335281372
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.4182124137878418
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.3431973457336426
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.3417625427246094
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.5745266675949097
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.3972856998443604
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.746952772140503
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.4914027452468872
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.1361348628997805
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.19027578830719
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2011983394622805
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.4954054355621338
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.3365676403045654
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.1476504802703855
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.70036518573761
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.348562240600586
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.6518903970718384
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.3916003704071045
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.2660945653915403
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.3786801099777222
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.372083306312561
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2326440811157229
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2595088481903076
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.3584786653518677
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.2351902723312378
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.1771492958068848
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.55327570438385
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.2938363552093506
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.5069645643234253
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.409087896347046
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.467393159866333
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.6119686365127563
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.2663943767547607
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.290256142616272
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2694077491760254
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.3677000999450684
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.6266303062438965
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.3126499652862549
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.4441121816635132
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.205822467803955
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.4314955472946167
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.3322378396987915
pedalme,IT-STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.4216878414154053
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.578819990158081
pedalme,IT-STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.6571229696273804
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2603274583816528
pedalme,IT-STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2483806610107422
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.4513661861419678
pedalme,IT-STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.6392829418182373
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.3709723949432373
pedalme,IT-STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.4589146375656128
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.4462822675704956
pedalme,IT-STGCN,GConvGRU,0.4,rand,8,12.0,linear,50.0,1.223416805267334
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,cubic,50.0,1.2420439720153809
pedalme,STGCN,GConvGRU,0.3,rand,4,12.0,linear,50.0,1.410121202468872
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,cubic,50.0,1.2508200407028198
pedalme,STGCN,GConvGRU,0.3,rand,8,12.0,linear,50.0,1.2859525680541992
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2751352787017822
pedalme,STGCN,GConvGRU,0.0,,4,12.0,,50.0,1.2727556228637695
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.5387747287750244
pedalme,STGCN,GConvGRU,0.0,,8,12.0,,50.0,1.4791765213012695
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,cubic,50.0,1.384759545326233
pedalme,STGCN,GConvGRU,0.4,rand,4,12.0,linear,50.0,1.418384075164795
pedalme,STGCN,GConvGRU,0.4,rand,8,12.0,cubic,50.0,1.5590243339538574
