dataset,method,RecurrentGCN,mrate,mtype,lags,nof_filters,inter_method,epoch,lr,mse,calculation_time
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2869211435317993,4.205114841461182
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.3414407968521118,2.9938011169433594
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6165032386779785,4.030035734176636
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5448256731033325,7.322187423706055
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.4937371015548706,4.0758140087127686
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.9719892740249634,9.27455997467041
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.3995723724365234,5.72049880027771
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5733805894851685,6.597732305526733
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.2897611856460571,18.66073179244995
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2698781490325928,3.73006010055542
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.34321928024292,1.7538306713104248
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6349334716796875,3.8871212005615234
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.8465893268585205,6.375380277633667
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2537428140640259,3.2725307941436768
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.454337239265442,11.101770639419556
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5644611120224,6.891849994659424
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5491007566452026,8.103708505630493
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.2637039422988892,11.244934558868408
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2450344562530518,3.2740254402160645
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.3901548385620117,1.9723079204559326
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4711780548095703,4.045368432998657
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.4912253618240356,4.212789058685303
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.5798593759536743,2.449416399002075
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.5816943645477295,5.726220607757568
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5218634605407715,3.5922045707702637
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.7474840879440308,4.248047351837158
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3496146202087402,5.715617418289185
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2660143375396729,2.66457462310791
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2543272972106934,1.5417461395263672
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6948587894439697,3.518362522125244
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.594005823135376,3.563220977783203
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.323125958442688,1.818455457687378
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.6225305795669556,6.382578611373901
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4702069759368896,4.030725479125977
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.4565694332122803,6.106239557266235
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.4024266004562378,6.9416444301605225
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2856459617614746,3.5684540271759033
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.239575743675232,1.7854807376861572
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6623018980026245,5.6508119106292725
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5259199142456055,7.656552076339722
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.43832528591156,4.961582899093628
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.712009072303772,9.066619634628296
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.524922490119934,5.071964263916016
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.7368755340576172,7.060279607772827
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.391624927520752,13.43463659286499
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2264164686203003,3.864051342010498
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.446917176246643,1.9767422676086426
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6838279962539673,4.236997127532959
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5842986106872559,6.055750608444214
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2767326831817627,3.2520830631256104
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.521019458770752,12.399282455444336
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5252755880355835,6.980197191238403
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.4489667415618896,8.028563737869263
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3408799171447754,16.269826650619507
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.3093514442443848,5.334545135498047
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.1849018335342407,2.8909103870391846
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4767868518829346,4.815312623977661
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6025879383087158,6.534603595733643
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.367356777191162,4.00879979133606
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.827042818069458,10.77347469329834
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.3964166641235352,5.233659982681274
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5699281692504883,6.414773941040039
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.251644492149353,14.530069351196289
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.3582128286361694,3.699760675430298
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.238904356956482,1.2036724090576172
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5254945755004883,4.021124362945557
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.577623963356018,5.447788715362549
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.245360255241394,2.927492141723633
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.5865370035171509,9.614605903625488
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.571549654006958,6.669680595397949
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5808539390563965,8.19410252571106
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3139965534210205,20.8031268119812
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2906728982925415,5.193511247634888
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.5179481506347656,3.1656110286712646
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5229872465133667,5.563802003860474
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.3884308338165283,6.865078449249268
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.593064785003662,3.857649803161621
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.589566946029663,8.419882774353027
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4807825088500977,5.359455823898315
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6660516262054443,6.672499418258667
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.330073356628418,28.98338532447815
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2677949666976929,4.1389000415802
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.1574342250823975,2.4298224449157715
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.7580281496047974,4.872730016708374
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.614769458770752,7.191506862640381
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.1471742391586304,3.7498996257781982
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.63251531124115,12.291738271713257
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5067309141159058,7.94298791885376
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5997401475906372,9.421180486679077
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.576968789100647,16.381595849990845
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2186115980148315,6.372781038284302
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2947700023651123,3.3114242553710938
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4937937259674072,5.435663461685181
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.555103063583374,7.2727391719818115
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.384791374206543,4.489028692245483
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.311024785041809,9.891921997070312
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.7363038063049316,6.218444347381592
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6792776584625244,6.848211288452148
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3445327281951904,18.023494958877563
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2662004232406616,4.560622453689575
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.1224323511123657,2.082080602645874
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6271626949310303,3.4137725830078125
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6191201210021973,4.651892185211182
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.39874267578125,2.6952402591705322
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.4866405725479126,10.616464138031006
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5780243873596191,6.738678455352783
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.294037103652954,8.167368650436401
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.2625279426574707,21.51750659942627
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2828874588012695,5.264739990234375
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.7097126245498657,3.0110371112823486
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6471182107925415,5.54491114616394
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6043701171875,7.1074464321136475
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.4074652194976807,4.310413599014282
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.7855497598648071,9.265076875686646
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4256725311279297,5.513825178146362
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6645705699920654,6.729700803756714
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3367018699645996,16.389891386032104
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2756654024124146,2.604980230331421
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.0442039966583252,1.1486198902130127
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4994308948516846,2.644015073776245
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.532383918762207,3.487563133239746
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.216029405593872,2.0026557445526123
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.7814421653747559,7.865145206451416
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4691710472106934,5.10289192199707
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6504491567611694,6.16884446144104
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.293912649154663,9.16415023803711
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.291380763053894,3.574083089828491
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.3079650402069092,1.8977975845336914
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6169922351837158,3.3259944915771484
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5739359855651855,5.088475942611694
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2333970069885254,3.2652664184570312
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.5215883255004883,6.5498456954956055
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5690319538116455,4.265127182006836
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6061780452728271,4.612792730331421
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3959301710128784,5.1018359661102295
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2446943521499634,2.9294257164001465
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2339391708374023,1.452491283416748
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.476917028427124,3.143141746520996
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5147461891174316,4.496253967285156
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2674016952514648,2.0138933658599854
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.7481695413589478,9.227168321609497
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4980119466781616,5.081854581832886
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.4588674306869507,4.964784622192383
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3459692001342773,6.9914727210998535
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2764860391616821,4.0908684730529785
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2553950548171997,2.329500436782837
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4888371229171753,4.0166308879852295
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.4350677728652954,5.36877703666687
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.1605072021484375,3.2041423320770264
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.623331904411316,7.0327465534210205
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.510148525238037,4.394299507141113
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.7794532775878906,6.46517276763916
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3369964361190796,7.043680667877197
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.276886224746704,2.9747965335845947
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.2903368473052979,1.4551770687103271
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.755429744720459,3.098498821258545
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6591224670410156,4.166659832000732
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.1821688413619995,1.8440320491790771
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.5191243886947632,8.947821855545044
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.3862172365188599,5.8512139320373535
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.444705605506897,6.10489559173584
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.1822004318237305,7.003525972366333
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.290716290473938,4.1337196826934814
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.196159839630127,2.3637208938598633
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4483531713485718,4.075558662414551
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.4339585304260254,5.442084074020386
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2611030340194702,3.2635409832000732
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.4543094635009766,7.083444118499756
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.7505459785461426,4.401561498641968
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.6014572381973267,5.202598810195923
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.407114863395691,6.114658832550049
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.3048720359802246,3.6296775341033936
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.4666821956634521,1.4087409973144531
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.7375526428222656,3.591320514678955
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5366281270980835,5.958276987075806
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2765241861343384,3.266735792160034
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.4788713455200195,11.395337581634521
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.8784092664718628,5.723283052444458
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.446164846420288,8.32209062576294
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.5385528802871704,18.231131315231323
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.345966100692749,5.611679315567017
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.0604826211929321,3.0242919921875
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4976215362548828,4.8270347118377686
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.5736699104309082,6.982079029083252
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2373559474945068,4.274784564971924
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.680485486984253,8.846134662628174
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5674059391021729,5.10595703125
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5181468725204468,6.017787456512451
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3595435619354248,15.124762058258057
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.3216516971588135,4.162339448928833
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.237242341041565,2.041198492050171
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5037680864334106,4.235669374465942
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.686927318572998,5.865487813949585
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2650560140609741,3.1975018978118896
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.8875737190246582,11.099630117416382
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.3899409770965576,7.006650447845459
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.4278571605682373,8.129680871963501
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.688534140586853,15.735304594039917
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2990654706954956,4.9758617877960205
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.3375840187072754,2.5919716358184814
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.4563897848129272,4.405526161193848
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.3709689378738403,6.72807240486145
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.2296781539916992,4.1654229164123535
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.7673518657684326,9.177939176559448
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4285441637039185,5.013365983963013
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.712554931640625,6.853315830230713
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.160422682762146,19.414422035217285
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2745904922485352,4.024837493896484
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.773815631866455,1.7761507034301758
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5838569402694702,3.649272918701172
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.6154279708862305,5.768742322921753
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.44412100315094,3.0919408798217773
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.8592150211334229,10.673793077468872
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.723482608795166,6.3048317432403564
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.485713005065918,7.619694471359253
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.3951250314712524,21.040130376815796
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.532537579536438,4.260462284088135
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.4106240272521973,2.3646981716156006
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.517860770225525,3.598726272583008
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.627916932106018,4.407958507537842
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.1286338567733765,2.4976699352264404
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.840558409690857,5.805597543716431
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4129434823989868,3.504182815551758
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.707518458366394,4.30706000328064
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.279321551322937,11.329947710037231
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2164467573165894,3.864197015762329
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.3313500881195068,1.4920170307159424
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5854140520095825,3.180976390838623
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.567713737487793,4.556552886962891
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.3205093145370483,2.3628480434417725
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.338391661643982,7.995445013046265
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.4587585926055908,5.380533218383789
pedalme,IT-STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.5144193172454834,6.164082050323486
pedalme,IT-STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.470041275024414,11.929081916809082
pedalme,IT-STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2616087198257446,5.428289413452148
pedalme,IT-STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.213147521018982,3.07149600982666
pedalme,IT-STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.5310263633728027,5.189274072647095
pedalme,IT-STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.644928216934204,6.268083333969116
pedalme,IT-STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.265081524848938,3.2099387645721436
pedalme,STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.587782382965088,7.092804193496704
pedalme,STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5588338375091553,4.534182071685791
pedalme,STGCN,GConvLSTM,0.8,rand,2,12,linear,50,0.01,1.725206971168518,5.161635160446167
pedalme,STGCN,MPNNLSTM,0.8,rand,2,12,linear,50,0.01,1.544088363647461,6.158658027648926
pedalme,STGCN,TGCN,0.8,rand,2,12,linear,50,0.01,1.2890212535858154,3.193284034729004
pedalme,STGCN,EvolveGCNO,0.8,rand,2,12,linear,50,0.01,1.393884539604187,1.4363245964050293
pedalme,STGCN,GCLSTM,0.8,rand,2,12,linear,50,0.01,1.6609702110290527,2.9884209632873535
pedalme,STGCN,LRGCN,0.8,rand,2,12,linear,50,0.01,1.692367672920227,4.33074688911438
pedalme,STGCN,EvolveGCNH,0.8,rand,2,12,linear,50,0.01,1.5942378044128418,2.537158250808716
pedalme,IT-STGCN,GConvGRU,0.8,rand,2,12,linear,50,0.01,1.656792163848877,7.491119623184204
pedalme,IT-STGCN,DCRNN,0.8,rand,2,12,linear,50,0.01,1.5676965713500977,5.151863098144531
